Product_ID,Product_Name,Product_Group,Primary_Category,Street_Address,Locality,Region,Mailing_Address,Postal_Code,Website,Facebook,Twitter,Latitude,Longitude
4566877,Point Ellice House,Activities_Attractions,A&A - Attractions,2616 Pleasant St,Victoria,Vancouver Island,2616 Pleasant St,V8T4V3,http://www.pointellicehouse.ca,http://www.facebook.com/PointElliceHouse,https://twitter.com/ElliceHouse,48.43597,-123.3772
100181,Powell River Sea Kayak,Activities_Attractions,A&A - Activities,10676 Crowther Rd Desolation Sound,Powell River,Vancouver Coast & Mountains,106767 Crowther Road,V8A0G4,http://www.bcseakayak.com,http://www.facebook.com/SeaKayakDesolationSoundBC,https://twitter.com/bcseakayak,50.01081,-124.7306
900054182,Revelstoke Museum & Archives,Activities_Attractions,A&A - Attractions,315 1 St W,Revelstoke,Kootenay Rockies,315 West First Street,V0E2S0,http://www.revelstokemuseum.ca/,,,51.00008,-118.198
100075,Revelstoke Railway Museum,Activities_Attractions,A&A - Attractions,719 Track St,Revelstoke,Kootenay Rockies,719 Track Street West,V0E2S0,http://www.railwaymuseum.com,http://www.facebook.com/pages/The-Revelstoke-Railway-Museum/123173327744215,http://twitter.com/rail_museum,51.00386,-118.2001
4540002,Reynolds Resort,Activities_Attractions,A&A - Tours,3789 North Canim Lake Rd P.O. Box 15,Canim Lake,Cariboo Chilcotin Coast,3789 Canim Hendrix Lake Road,V0K1J0,http://www.reynoldsresort.com/,,,51.83007,-120.8671
4546498,Prince Rupert Adventure Tours,Activities_Attractions,A&A - Attractions,120 - 215 Cow Bay Rd,Prince Rupert,Northern British Columbia,205 Cow Bay Rd,V8J1A2,https://www.adventuretours.ca/,https://www.facebook.com/pages/Prince-Rupert-Adventure-Tours/170108807042,,54.31902,-130.3197
900054085,Pacific Pro Dive,Activities_Attractions,A&A - Activities,101-2270 Cliffe Ave,Courtenay,Vancouver Island,101-2270 Cliffe Ave,V9N2L4,http://www.pacificprodive.com,,,49.67852,-124.9836
900054152,Puntchesakut Lake Provincial Park,Activities_Attractions,A&A - Activities,off Hwy 97 Quesnel BC,Williams Lake,Cariboo Chilcotin Coast,Nazko Road,V2G1Y7,http://www.env.gov.bc.ca/bcparks/explore/parkpgs/puntches/,,,52.9833,-122.9334
4539874,Pacific Shores Resort and Spa,Activities_Attractions,A&A - Activities,1-1600 Stroulger Road,Nanoose Bay,Vancouver Island,1-1600 Stroulger Rd,V9P9B7,http://www.pacificshoresbc.com/,,,49.30605,-124.238
4546980,Pacific Surf School,Activities_Attractions,A&A - Activities,441 Campbell St,Tofino,Vancouver Island,441 Campbell Street,V0R2Z0,http://www.pacificsurfschool.com,https://www.facebook.com/TofinoSurf,http://twitter.com/PacificSurfCo,49.1523,-125.9037
900054154,Pure Lake Provincial Park,Activities_Attractions,A&A - Activities,Graham Island Masset BC,Tlell,Northern British Columbia,Highway 16,V0T1Y0,http://bcparks.ca/explore/parkpgs/pure_lk/,,,54.00486,-132.1397
4567393,Pynelogs Cultural Centre,Activities_Attractions,A&A - Attractions,7h Ave,Invermere,Kootenay Rockies,1720 4th Ave Kinsmen Beach,V0A1K0,http://www.columbiavalleyarts.com,http://www.facebook.com/pynelogs,,50.50014,-116.0226
4570308,Paradise Fun Park,Activities_Attractions,A&A - Attractions,375 W Island Hwy,Parksville,Vancouver Island,375 Island Hwy W,V9P1A1,http://www.paradisefunpark.net/,,http://twitter.com/@paradisefunpark,49.3236,-124.3232
4542302,Parrot Island Sanctuary,Activities_Attractions,A&A - Attractions,5090 Mackinnon Rd,Peachland,Thompson Okanagan,5090 Mackinnon Rd,V0H1X2,http://www.parrotisland.net,,,49.8002,-119.7189
900317398,Erie Creek Brewing Company,Activities_Attractions,A&A - Activities,117 Fourth Street,Salmo,Kootenay Rockies,117 4th Salmo,V0G1Z0,https://www.eriecreekbrewingco.com/,,,49.19489,-117.2789
4588027,Pentâge Winery,Activities_Attractions,A&A - Attractions;A&A - Wineries,4551 Valley View Rd,Penticton,Thompson Okanagan,4551 Valleyview Rd,V2A8V8,http://www.pentage.com,https://www.facebook.com/pages/Pentage-Winery/179523385395966,https://twitter.com/PentageWinery,49.44552,-119.5741
100400,Great Bear Lodge,Activities_Attractions,A&A - Attractions,6420 Hardy Bay Road,Port Hardy,Vancouver Island,6420 Hardy Bay Road PO Box 1168,V0N2P0,https://www.greatbeartours.com,http://www.facebook.com/greatbearlodge,,50.71089,-127.4892
900053196,Historic Stewart Farm,Activities_Attractions,A&A - Attractions,13723 Crescent Rd,Surrey,Vancouver Coast & Mountains,13723 Crescent Rd,V4P1J4,http://www.surrey.ca/stewartfarm,,,49.06508,-122.8421
4587231,London Heritage Farm,Activities_Attractions,A&A - Attractions,6511 Dyke Rd,Richmond,Vancouver Coast & Mountains,6511 Dyke Rd,V7E3R3,https://www.richmond.ca/londonfarm,http://facebook.com/LondonHeritageFarm,https://twitter.com/LondonFarmBC,49.11473,-123.152
100242,Museum of the Cariboo Chilcotin,Activities_Attractions,A&A - Attractions,1660 Broadway Avenue South,Williams Lake,Cariboo Chilcotin Coast,1660B Broadway Ave S,V2G2W4,http://www.cowboy-museum.com,https://www.facebook.com/Museum-of-the-Cariboo-Chilcotin-453707354649974/,,52.12286,-122.0983
4548450,Xat'sull Soda Creek First Nation / Xat'sull Heritage Village,Activities_Attractions,A&A - Activities,3405 Mountain House Rd,Williams Lake,Cariboo Chilcotin Coast,Cariboo Hwy Soda Creek Way,V2G5L5,http://xatsullheritagevillage.com/,http://www.facebook.com/XatsullHeritageVillage,,52.42405,-122.3564
4542458,Orca Spirit Adventures Whale Watching,Activities_Attractions,A&A - Attractions,"146 Kingston St, Marina Level",Victoria,Vancouver Island,"146 Kingston St Marina Level, Coast Harbourside Hotel",V8V1V4,http://www.orcaspirit.com,http://www.facebook.com/orcaspiritvic,http://twitter.com/orcaspiritvic,48.42219,-123.3797
4600897,Sea Wolf Adventures,Activities_Attractions,A&A - Attractions,1514 Broughton Boulevard,Port McNeill,Vancouver Island,1514 Broughton Blvd.,V0N2R0,http://www.seawolfadventures.ca,https://www.facebook.com/traveltruthbeauty,https://twitter.com/SeaWolfTours,50.72081,-127.4967
4545505,Chaberton Estate Winery & Bacchus Bistro,Activities_Attractions,A&A - Attractions,1064 216th St,Langley,Vancouver Coast & Mountains,1064 216 St,V2Z1R3,http://www.chabertonwinery.com,https://www.facebook.com/ChabertonEstateWinery,https://twitter.com/ChabertonWinery,49.02161,-122.6243
4544534,Gehringer Brothers Estate Winery,Activities_Attractions,A&A - Attractions;A&A - Wineries,876 Road 8,Oliver,Thompson Okanagan,876 Road 8,V0H1T1,http://www.gehringerwines.ca,https://www.facebook.com/pages/Gehringer-Brothers-Estate-Winery/179125475441797,https://twitter.com/gb_wines,49.14506,-119.5945
4544451,Gray Monk Estate Winery,Activities_Attractions,A&A - Attractions;A&A - Restaurants,1055 Camp Rd,Lake Country,Thompson Okanagan,1055 Camp Rd,V4V2H4,http://www.graymonk.com,http://www.facebook.com/GrayMonk,http://twitter.com/graymonkwinery,50.0527,-119.442
4543337,Adams Igloo Wildlife Museum,Activities_Attractions,A&A - Attractions,11955 Yellowhead Hwy,Smithers,Northern British Columbia,11955 Yellowhead Highway,V0J2N2,https://www.facebook.com/pages/Adams%20Igloo%20Wildlife%20Museum/522518031261513,,,54.77485,-127.1535
4542701,See Ya Later Ranch,Activities_Attractions,A&A - Wineries;A&A - Restaurants,2575 Green Lake Rd,Okanagan Falls,Thompson Okanagan,2575 Green Lake Road,V0H1R0,http://www.sylranch.com/,https://www.facebook.com/pages/See-Ya-Later-Ranch/106738036030627,http://twitter.com/sylranchwinery,49.3073,-119.5646
4585701,Rocky Mountain Holidays - Train Vacations,Activities_Attractions,A&A - Tours;Transport - Rail,5455 Mountainside Drive,Kelowna,Thompson Okanagan,5455 Mountainside Drive,V1W5G4,https://rockymountainholidays.com/,https://www.facebook.com/rockymountainholidays,https://twitter.com/HolidaysCanada,49.78968,-119.5156
100583,NK'Mip Cellars,Activities_Attractions,A&A - Attractions;A&A - Restaurants,1400 Rancher Creek Rd,Osoyoos,Thompson Okanagan,1400 Rancher Creek Rd,V0H1V0,https://www.nkmipcellars.com/About-Us,https://www.facebook.com/NkMipCellarsWinery,https://twitter.com/nkmipcellars,49.03855,-119.4337
4542695,Sumac Ridge Estate Winery,Activities_Attractions,A&A - Attractions;A&A - Wineries,17403 Hwy 97N,Summerland,Thompson Okanagan,17403 Hwy 97,V0H1Z0,http://www.sumacridge.com/,,,49.62,-119.6802
4581702,Vancouver Police Museum,Activities_Attractions,A&A - Attractions,240 E Cordova St,Vancouver,Vancouver Coast & Mountains,240 Cordova St E Gastown,V6A1L3,http://www.vancouverpolicemuseum.ca,https://www.facebook.com/PoliceMuseum/,https://twitter.com/policemuseum,49.28205,-123.0982
4577828,BC Sports Hall of Fame,Activities_Attractions,A&A - Attractions,777 Pacific Blvd Gate A,Vancouver,Vancouver Coast & Mountains,777 Pacific Blvd BC Place,V6B4Y8,https://bcsportshall.com/,https://www.facebook.com/bcsportshall,https://twitter.com/bcsportshall,49.2776,-123.1126
4580524,Alberni Pacific Railway,Activities_Attractions,A&A - Tours,3100 Kingsway,Port Alberni,Vancouver Island,3100 Kingsway Ave,V9Y3B1,https://mcleanmill.ca/the-railway,,,49.23505,-124.8124
4555113,Therapy Vineyards,Activities_Attractions,Accom - B&B;A&A - Wineries,940 Debeck Rd,Naramata,Thompson Okanagan,940 Lower Debeck Rd,V0H1N1,https://www.therapyvineyards.com/,https://www.facebook.com/therapyvineyards?fref=ts,https://twitter.com/TherapyWines,49.58949,-119.5874
4542269,Ecotours-BC & Pyna-tee-ah,Activities_Attractions,A&A - Attractions,4911 Quesnel Forks Rd,Likely,Cariboo Chilcotin Coast,"4911 Quesnel Forks Road Likely, British Columbia",V0L1N0,https://www.ecotours-bc.com/,https://www.facebook.com/pages/Ecotours-BC-Grizzly-Bears-Wilderness-Wildlife-Nature-in-Canada/42143012689,https://twitter.com/EcotoursBC,51.82116,-124.9306
900053248,Adams River Rafting Ltd,Activities_Attractions,A&A - Activities,1251 Morgan Dr,Scotch Creek,Thompson Okanagan,1251 Morgan Dr,V0E1M5,http://www.adamsriverrafting.com/,,,50.90873,-119.4521
4544442,Tinhorn Creek Vineyards,Activities_Attractions,A&A - Attractions;A&A - Restaurants,537 Tinhorn Creek Rd,Oliver,Thompson Okanagan,537 Tinhorn Creek Rd,V0H1T0,http://www.tinhorn.com,https://www.facebook.com/TinhornCreek,https://twitter.com/TinhornCreek,49.15017,-119.591
4544620,Township 7 Vineyards & Winery - Langley,Activities_Attractions,A&A - Attractions,21152 16th Ave (at 212th St),Langley,Vancouver Coast & Mountains,21152 16 Avenue South Langley,V2Z1K3,https://www.township7.com/langley/,https://www.facebook.com/Township7,https://twitter.com/Township7,49.03044,-122.6377
4570890,Blackcomb Snowmobile,Activities_Attractions,A&A - Activities,4050 Whistler Way,Whistler,Vancouver Coast & Mountains,104-4050 Whistler Way,V0N1B4,https://www.blackcombsnowmobile.com/,https://www.facebook.com/blackcombsnow,https://twitter.com/BlackcombSnow,50.11335,-122.9555
4581193,Remote Passages Marine Excursions,Activities_Attractions,A&A - Activities,51 Wharf St,Tofino,Vancouver Island,51 Wharf Street Big Red Boathouse Bottom of Wharf St,V0R2Z0,http://www.remotepassages.com,http://www.facebook.com/pages/Remote-Passages-Marine-Excursions/209420585843583,https://twitter.com/TofinoRemote,49.15476,-125.9071
900053222,U'mista Cultural Centre,Activities_Attractions,A&A - Attractions,1 Front Street,Alert Bay,Vancouver Island,#1 Front Street,V0N1A0,https://www.umista.ca/,https://www.facebook.com/Umista.Cultural.Society/,,50.59358,-126.9418
4547132,Victoria Harbour Ferry - Tours & Charters,Activities_Attractions,A&A - Tours,189 Dallas Road,Victoria,Vancouver Island,189 Dallas Rd,V8V1A1,https://victoriaharbourferry.com/,http://www.facebook.com/#!/VictoriaHarbourFerry,https://twitter.com/VicHarbourFerry,48.42218,-123.3689
4543176,Ziptrek Ecotours,Activities_Attractions,A&A - Activities,4282 Mountain Square Carleton Lodge,Whistler,Vancouver Coast & Mountains,4282 Mountain Sq Carleton Lodge,V0N1B4,http://www.ziptrek.com,http://www.facebook.com/Ziptrek,http://twitter.com/ziptrek,50.11349,-122.9547
900053185,Greater Vancouver Zoo,Activities_Attractions,A&A - Attractions,5048 264 St,Aldergrove,Vancouver Coast & Mountains,5048 264 St,V4W1N7,http://www.gvzoo.com,,,49.09209,-122.4926
4581187,West Trek Tours,Activities_Attractions,A&A - Tours,744 West Hastings Street suite 520,Vancouver,Vancouver Coast & Mountains,744 Hastings St W Suite 820,V6C1A5,http://www.westtrek.com,https://www.facebook.com/westtrek,https://twitter.com/WestTrekTours,49.28681,-123.1221
100397,Canada Place,Activities_Attractions,A&A - Attractions,999 Canada Place,Vancouver,Vancouver Coast & Mountains,Canada Place Building 780-999 Canada Pl,V6C3E1,http://www.canadaplace.ca,http://www.facebook.com/CanadaPlace,http://twitter.com/canadaplace,49.28933,-123.1086
4570080,Cultus Lake Waterpark,Activities_Attractions,A&A - Activities,4150 Columbia Valley Hwy,Cultus Lake,Vancouver Coast & Mountains,4150 Columbia Valley Highway,V2R5H6,http://www.cultus.com,http://www.facebook.com/cultus.ca,http://www.twitter.com/cultuswaterpark,49.07596,-121.9749
900053276,Alcheringa Gallery,Activities_Attractions,A&A - Attractions,621 Fort Street,Victoria,Vancouver Island,621 Fort St,V8W1G1,http://www.alcheringa-gallery.com,,,48.42471,-123.3672
4592178,Alpine Helicopters Inc (Kelowna),Activities_Attractions,A&A - Tours,1295 Industrial Rd,West Kelowna,Thompson Okanagan,,V1Z1G4,http://www.alpinehelicopters.com,https://www.facebook.com/AlpineHelicopters?ref=ts,https://twitter.com/alpineheli,49.86399,-119.5689
4569791,Apex Rafting,Activities_Attractions,A&A - Activities,112 First St E,Revelstoke,Kootenay Rockies,112 First St. East,V0E2S0,http://www.apexrafting.com,https://www.facebook.com/ApexRaftCompany/,https://twitter.com/ApexRafting,50.99856,-118.1941
900053359,Bavin Glassworks,Activities_Attractions,A&A - Attractions,4884 Athalmer Rd,Invermere,Kootenay Rockies,4884 Athalmer Rd South side of building,V0A1K3,http://www.bavinglass.com,,,50.51508,-116.007
4542948,BC Aviation Museum,Activities_Attractions,A&A - Attractions,1910 Norseman Rd,Sidney,Vancouver Island,1910 Norseman Rd,V8L5V5,http://www.bcam.net,,,48.64054,-123.4211
4545789,BC Farm Museum,Activities_Attractions,A&A - Attractions,9131 King St,Fort Langley,Vancouver Coast & Mountains,9131 King St Box 279,V1M2R6,http://bcfma.com/,https://www.facebook.com/bcfma,http://twitter.com/@FarmBC,49.1685,-122.5753
900053310,Aquabatics Smithers,Activities_Attractions,A&A - Activities,7391 16 Hwy W,Smithers,Northern British Columbia,7391 16 Hwy W,V0J2N2,http://smithers.aquabatics.com/,,,54.81596,-127.1992
4578541,Armstrong/Spallumcheen Museum and Art Gallery,Activities_Attractions,A&A - Attractions,3415 Pleasant Valley Rd,Armstrong,Thompson Okanagan,3415 Pleasant Valley Road,V0E1B0,http://www.ArmstrongSpallMuseumArt.com,,,50.44791,-119.1962
4547811,Arrowleaf Cellars,Activities_Attractions,A&A - Attractions;A&A - Restaurants,1574 Camp Rd,Lake Country,Thompson Okanagan,1574 Camp Rd,V4V1K1,http://www.arrowleafcellars.com,https://www.facebook.com/arrowleafcellars,https://twitter.com/ArrowleafWine,50.04576,-119.4405
4542555,Ashcroft Museum,Activities_Attractions,A&A - Attractions,402 Brink St,Ashcroft,Thompson Okanagan,404 Brink Street,V0K1A0,http://ashcroftbc.ca/museum/,,,50.72252,-121.2814
4563434,Splashdown - Vernon,Activities_Attractions,A&A - Activities;A&A - Attractions,7921 Greenhow Rd Hwy 97 N,Vernon,Thompson Okanagan,7921 Greenhow Rd,V1B3S2,http://www.splashdown.ca,https://www.facebook.com/SplashdownVernon,,50.33476,-119.2391
4553740,BC Forest Discovery Centre,Activities_Attractions,A&A - Attractions,2892 Drinkwater Rd,Duncan,Vancouver Island,2892 Drinkwater Rd Crossroad is Trans Canada Highway 1,V9L6C2,http://www.bcforestdiscoverycentre.com,https://www.facebook.com/BC-Forest-Discovery-Centre-276234340455/timeline/?ref=page_internal,,48.80303,-123.7156
4567254,Beacon Hill Children's Farm,Activities_Attractions,A&A - Attractions,Beacon Hill Park,Victoria,Vancouver Island,"Circle Drive ,Beacon Hill Park",V8V3T2,https://beaconhillchildrensfarm.ca/,,,48.41113,-123.3662
4570525,Bear Creek Park Train,Activities_Attractions,A&A - Activities;A&A - Attractions,13750 88th Ave,Surrey,Vancouver Coast & Mountains,13750 88th Ave. at King George Highway,V3W3L1,http://www.bctrains.com,,,49.16217,-122.8424
900053284,Allan Brooks Nature Centre,Activities_Attractions,A&A - Attractions,250 Allan Brooks Way,Vernon,Thompson Okanagan,250 Allan Brooks Way,V1H1G2,http://www.abnc.ca,https://www.facebook.com/AllanBrooksNatureCentre,https://twitter.com/BrooksNature,50.23999,-119.2893
4609429,West Coast Brewery Tours,Activities_Attractions,A&A - Activities,254 Belleville Street,Victoria,Vancouver Island,254 Belleville St,V8V1W9,https://www.westcoastbrewerytours.ca/,https://www.facebook.com/westcoastbrewerytours/,https://twitter.com/WCBreweryTours,48.42237,-123.3745
900011963,Wine Tours Gone South,Activities_Attractions,A&A - Wineries,8510 74th Ave.,Osoyoos,Thompson Okanagan,8510 74th Ave.,V0H1V0,http://www.winetoursgonesouth.ca,,,49.11861,-119.586
4577477,The Bay Centre,Activities_Attractions,A&A - Activities,1150 Douglas St,Victoria,Vancouver Island,1150 Douglas Street,V8W3M9,http://www.thebaycentre.ca,http://www.facebook.com/thebaycentre,http://twitter.com/baycentrevic,48.42509,-123.3659
4547087,Happy Days Goat Dairy,Activities_Attractions,A&A - Tours;A&A - Attractions,691 Salmon River Road,Salmon Arm,Thompson Okanagan,7350A Barrow Rd,V1E3E9,http://www.happydaysdairy.com,http://www.facebook.com/pages/Happy-Days-Goat-Dairy/125627447537189,https://twitter.com/HappyDaysDairy,49.13554,-122.0398
4576508,Driediger Farms Market,Activities_Attractions,A&A - Activities,23823-72 Ave,Langley,Vancouver Coast & Mountains,23823 72 Ave,V1M3P8,http://www.driedigerfarms.com,http://facebook.com/driedigerfarmsmarket,,49.13351,-122.5639
900317690,District Wine Village,Activities_Attractions,A&A - Wineries,Highway 97 North,Oliver,Thompson Okanagan,100 Enterprise Way,V0H1T0,https://districtwinevillage.com/,www.facebook.com/districtwinevillage,,49.22928,-119.531
4542441,Science World at Telus World of Science,Activities_Attractions,A&A - Attractions,1455 Quebec St,Vancouver,Vancouver Coast & Mountains,1455 Quebec St,V6A3Z7,http://scienceworld.ca,http://www.facebook.com/scienceworldca,http://twitter.com/scienceworldca,49.27339,-123.1036
900011933,Whistler Skydiving,Activities_Attractions,A&A - Activities,1850 Airport Rd,Pemberton,Vancouver Coast & Mountains,,V0N2L1,http://www.whistlerskydiving.ca,,,50.3029,-122.7446
900011934,Chilliwack Cultural Centre,Activities_Attractions,A&A - Attractions,9201 Corbould St,Chilliwack,Vancouver Coast & Mountains,9201 Corbould St,V2P4A6,http://www.chilliwackculturalcentre.ca,,,49.17088,-121.9638
100016,Burnaby Village Museum,Activities_Attractions,A&A - Attractions,6501 Deer Lake Ave,Burnaby,Vancouver Coast & Mountains,6501 Deer Lake Ave,V5G3T6,http://www.burnabyvillagemuseum.ca,http://www.facebook.com/BurnabyVillageMuseum,http://twitter.com/bbyvillage,49.23963,-122.9656
4589869,Heart & Sol Tours Inc,Activities_Attractions,A&A - Tours,3439 Silverberry Rd,Kelowna,Thompson Okanagan,3439 Silverberry Rd,V1W3V5,http://heartandsoltours.com,https://www.facebook.com/KelownaHeartSolTours,https://twitter.com/HeartSolTours,49.85725,-119.4822
4576515,Kalavida Surf Shop,Activities_Attractions,A&A - Activities;A&A - Attractions,13908 Kalamalka Rd,Vernon,Thompson Okanagan,13904 Kalamalka Rd,V1B1Y9,http://www.kalavidasurfshop.com/,https://www.facebook.com/kalavida.shop,,50.23195,-119.2683
900012025,Get West Adventure Cruises,Activities_Attractions,A&A - Activities,Highway 28,Gold River,Vancouver Island,Highway 28,V0P1G0,http://www.getwest.ca,https://www.facebook.com/GetWest,,49.78163,-126.047
4570320,Discover Wells Gray,Activities_Attractions,A&A - Tours;A&A - Activities,343 Clearwater Valley Rd,Clearwater,Thompson Okanagan,300 Clearwater Valley Rd,V0E1N1,http://www.discoverwellsgray.com,http://www.facebook.com/DiscoverWellsGray,,51.65159,-120.0383
4571344,Kaslo Kayaking,Activities_Attractions,A&A - Activities,315 a Ave,Kaslo,Kootenay Rockies,315 A Ave,V0G1M0,http://www.kaslokayaking.com,http://www.facebook.com/KasloKayaking,http://twitter.com/KasloKayaking,49.91055,-116.9027
4573477,KurSpa at Sparkling Hill Resort,Activities_Attractions,A&A - Activities;A&A - Attractions,888 Sparkling Pl,Vernon,Thompson Okanagan,888 Sparkling Pl Sparkling Hill Resort,V1H2K7,http://www.sparklinghill.com,http://www.facebook.com/sparklinghill,http://www.twitter.com/sparklinghill,50.19835,-119.3927
4609477,Chromer Sport Fishing,Activities_Attractions,A&A - Activities,37-6127 Eagleridge Cres,Whistler,Vancouver Coast & Mountains,942 Belvedere Dr,V0N1B6,https://www.chromersportfishing.com,http://www.facebook.com/chromersportfishing,,49.22574,-123.1598
900046031,Smithers Art Gallery,Activities_Attractions,A&A - Attractions,1425 Main Street,Smithers,Northern British Columbia,1425 Main Street Central Park Building,V0J2N0,https://www.smithersart.org/,,,54.78219,-127.1662
4609316,Ucluelet Private Charters,Activities_Attractions,A&A - Activities,1073 Helen Rd,Ucluelet,Vancouver Island,Bay St Bay Ferry Terminal,V0R3A0,http://www.uclueletcharters.com/,,,48.94559,-125.5479
4609509,Polygon Gallery,Activities_Attractions,A&A - Attractions,101 Carrie Cates Court,North Vancouver,Vancouver Coast & Mountains,101 Carrie Cates Court,V7M3J4,https://thepolygon.ca/,https://www.facebook.com/thepolygongallery/,https://twitter.com/_ThePolygon,49.31025,-123.0806
4609504,Pacific Coastal Cruises & Tours,Activities_Attractions,A&A - Activities,58 West 2nd Avenue,Vancouver,Vancouver Coast & Mountains,1436 Bc-101,V5Y1B3,https://www.coastalcruises.ca/,https://www.facebook.com/PacificCoastalCruises/,,49.26903,-123.1049
4609776,Backcountry Brewing,Activities_Attractions,A&A - Activities,405-1201 Commercial Way,Squamish,Vancouver Coast & Mountains,1201 Commercial Way #405,V8B0V1,https://www.backcountrybrewing.com/,https://www.facebook.com/backcountrybrewing/,https://twitter.com/Backcountry604,49.72377,-123.1543
4610776,Sagebrush Tours,Activities_Attractions,A&A - Tours,6428 Stuart Crescent,Kelowna,Thompson Okanagan,1873 Spall Road,V1Y4R2,http://www.sagebrushtours.ca,https://www.facebook.com/sagebrushtours/,http://twitter.com/sagebrushtours,49.8796,-119.4535
4609924,Kelowna Water Taxi & Cruises,Activities_Attractions,A&A - Tours;Transport - Shuttle_Limo;Transport - Shuttle_Limo,1160 Bernard Avenue,Kelowna,Thompson Okanagan,,V1Y6R2,http://www.kelownawatertaxicruises.com,,,49.88639,-119.4766
4610114,Undercover Sport Fishing Charters,Activities_Attractions,A&A - Activities,4210 Marine Ave,Powell River,Vancouver Coast & Mountains,4210 Marine Ave,V8A2J5,http://fishingpowellriver.com,,,49.8375,-124.5314
4611049,Sasquatch Moon Outdoors - Boat and Bike Rentals,Activities_Attractions,A&A - Activities,21701 Union Bar Rd.,Hope,Vancouver Coast & Mountains,21701 Union Bar Rd,V0X1L1,http://hopeboat.bike,,,49.39164,-121.4098
4610693,Hope Bike and Kayak Rentals,Activities_Attractions,A&A - Activities,529 Douglas Street,Hope,Vancouver Coast & Mountains,22061 Lake Country Dr Kawkawa Lake,V0X1L0,http://www.hopebikeandkayak.rentals,https://www.facebook.com/hopebikeandkayakrentals/,,49.38132,-121.4109
4609845,Mission Museum,Activities_Attractions,A&A - Attractions,33201 2nd Ave.,Mission,Vancouver Coast & Mountains,33201 2nd Ave,V2V4L1,http://www.missionmuseum.com,http://www.facebook.com/missionmuseum,http://twitter.com/mission_museum,49.13556,-122.3046
4609851,Kootenay Cycling Adventures,Activities_Attractions,A&A - Activities,215 Silica Street,Nelson,Kootenay Rockies,1019 Observatory St,V1L4M2,http://www.kootenaycyclingadventures.com,https://www.facebook.com/kootenaycyclingadventures/,https://twitter.com/kootenaycycling,49.48946,-117.296
4609887,Walkable Tours,Activities_Attractions,A&A - Tours,2131 Stifling Avenue,Richmond,Vancouver Coast & Mountains,350 West Georgia Street In front of Vancouver Public Library,V7B1J6,http://www.walkabletours.com,,,49.28016,-123.1148
4610023,50 North Adventures,Activities_Attractions,A&A - Tours;A&A - Activities,Discovery Harbour Marina 1622 Passage View Drive,Campbell River,Vancouver Island,"Discovery Harbour Marina, C - Dock",V9W6L3,http://www.50northadventures.com,https://www.facebook.com/50northadventures/,,50.03212,-125.2437
4610013,Coastal Charters,Activities_Attractions,A&A - Activities,634 Campbell Street,Tofino,Vancouver Island,605 Gibson St #109,V0X2Z0,http://www.coastalcharters.ca,https://www.facebook.com/coastalcharters.ca/,https://twitter.com/coastalcharters,49.15033,-125.8978
900267099,Salmon n' Bannock,Activities_Attractions,A&A - Restaurants,#7 - 1128 W. Broadway Ave,Vancouver,Vancouver Coast & Mountains,,V6H1G5,https://www.salmonandbannock.net/,,,49.2633,-123.1298
4609830,Corilair Historic Mail Flight,Activities_Attractions,A&A - Tours,3050 Spit Road,Campbell River,Vancouver Island,3050 Spit Road,V9W5C5,http://www.corilair.com,,,50.04682,-125.2559
4609365,Darts Hill Garden Park,Activities_Attractions,A&A - Activities,1633 170 St,Surrey,Vancouver Coast & Mountains,1633 170 St,V3S9X3,http://www.dartshill.ca,https://www.facebook.com/DartsHillGarden/,https://twitter.com/dartshillgarden,49.03243,-122.7514
900314966,West Coast Canyoning Adventure,Activities_Attractions,A&A - Activities,250 18th St W,West Vancouver,Vancouver Coast & Mountains,250 18th St W,V7M1W6,https://www.wccanyoning.com/,https://www.facebook.com/WestCoastCanyoning/,,49.32535,-123.0776
900317060,North Vancouver Museum and Archives (MONOVA),Activities_Attractions,A&A - Attractions,3203 Institute Road,North Vancouver,Vancouver Coast & Mountains,115 Esplanade W,V7K3E5,https://monova.ca/,,,49.3113,-123.0805
4544543,Church & State Wines - Victoria,Activities_Attractions,A&A - Attractions,1445 Benvenuto Avenue,Brentwood Bay,Vancouver Island,1445 Benvenuto Ave,V8M1J5,http://churchandstatewines.com/about/victoria/,http://www.facebook.com/churchandstatewines,http://twitter.com/ChurchStateWine,48.56191,-123.4406
100331,Vancouver City Passports,Activities_Attractions,A&A - Activities;A&A - Attractions,555 West Hastings Street,Vancouver,Vancouver Coast & Mountains,#600 - 535 Thurlow Street,V6B4N4,https://www.citypassports.com/product/Vancouver---1-Year-Access,http://www.facebook.com/citypassport,https://twitter.com/citypassports,49.2847,-123.1119
900318321,Revelstoke Nordic Ski Club,Activities_Attractions,A&A - Activities,2265 Hwy 23 South,Revelstoke,Kootenay Rockies,2265 Highway 23 South,V0E2S0,http://www.revelstokenordic.org/,,,51.032,-118.2107
900316698,Art In The Barn Gallery,Activities_Attractions,A&A - Attractions,4578 Hughes Road,Victoria,Vancouver Island,4578 Hughes Rd,V9E2B8,https://www.artinthebarn.gallery/aitb/,,,48.49708,-123.4203
4582126,Surfside Adventure Tours & Private Tour Guide,Activities_Attractions,A&A - Tours,304-1020 Esquimalt Rd,Victoria,Vancouver Island,,V9A3N2,http://www.surfsidetours.com,https://www.facebook.com/SurfsideAdventureTours,,48.42952,-123.4051
